"title","tenant","room","Date","Created Date","isPaid","amount","Paidat","receipturl","invoiceid","ID","invoiceurl","property","tenancy","type","Accountid","Productid","referenceid","Bukku_invoice_id","Updated Date","Owner","client"
"January 2026 - Rental Income","0e88a760-7a70-4e6d-87a9-f6cbd9a3d405","2de68ab4-ff54-4be0-aaea-ae6ca81eb6a4",2026-01-01T00:00:00Z,2025-09-14T15:19:49Z,true,600,2025-12-23T13:59:19Z,"https://colivingmanagement.bukku.my/l/cflnD3a_ve","IV-00779","d6b77cff-961a-4608-9a1d-7044500d7131","https://colivingmanagement.bukku.my/l/b0MghWmBng","4155d4f3-9438-448a-8c5e-d49dd1272646","f57ede7f-8ea6-4f04-891d-e5cc05a99719","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,"RC-mjinh6e7",6590,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"December 2025 - Rental Income","e5692849-9caa-4533-aaa1-098b6d165db1","d7f17468-3f8a-4027-8827-f64d24f78d8f",2025-12-01T00:00:00Z,2025-09-14T15:19:53Z,true,1100,2025-11-30T09:07:05Z,"https://colivingmanagement.bukku.my/l/bOCyMnpsZ3","IV-00781","d7500e61-7040-471d-a976-a4962233e814","https://colivingmanagement.bukku.my/l/caWx7KkBqI","3faf9896-9e64-4092-93ec-603e692bae24","63f58645-8bf9-4e63-ad8c-01cb04f0b10c","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,"RC-milhxff7",6592,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"October - Meridin Bayvue B2-19-12 Balcony Room - Agreement Fees","8e0fc272-7380-452f-840f-55178597e795","23c94dd3-f56c-4065-a495-f010e16690d8",2025-10-01T04:00:00Z,2025-09-30T01:27:51Z,true,250,,"https://colivingmanagement.bukku.my/l/aRUS9nThMD","IV-01538","d759bfaf-2e31-4b2b-8d7a-d2e97a0d9cff","https://colivingmanagement.bukku.my/l/c-3y0lXUsl","4155d4f3-9438-448a-8c5e-d49dd1272646","1b12f21b-bca4-40cd-8e5a-28399a6f7af4","3411c69c-bfec-4d35-a6b9-27929f9d5bf6",20,3,"RC-mg6aa9wh",7657,2026-02-19T08:59:02Z,"f7e698cb-0d8d-42d1-91c8-b9ff12f1486f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"February - Meridin Bayvue B1-07-13a Master Room - Rental Income","388b9a8c-7a80-434f-8119-6b4d80b26978","69f6eb67-6a67-496d-8901-8a0b0e03a0ab",2027-02-01T00:00:00Z,2025-10-26T11:42:32Z,,1100,,,"IV-02074","d7a7b768-e8a6-4c1c-b9ba-7d68da58f74c","https://colivingmanagement.bukku.my/l/bJQ7pIU4aR","c0fba2d6-05e0-4b27-9cb7-a281e6430ac9","0d961896-ca8c-4815-943c-8a81ebc44c1a","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,,9499,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"October 2025 - Rental Income","388b9a8c-7a80-434f-8119-6b4d80b26978","20b9e8cc-e829-4910-9e83-2f595169abf7",2025-10-01T00:00:00Z,2025-09-14T15:20:31Z,true,600,,"https://colivingmanagement.bukku.my/l/ciGJOW1p-n","IV-02082","d7b08d8d-3087-4e41-8567-f58a1bf60493","https://colivingmanagement.bukku.my/l/a0VQJdBYh8","c0fba2d6-05e0-4b27-9cb7-a281e6430ac9","0d961896-ca8c-4815-943c-8a81ebc44c1a","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,"RC-mg6gqjw3",9507,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"Jan 2026 - Meridin Bayvue B1-07-13a Standard Room - Deposit","477f4ca8-bf79-4c59-a7d2-8338596fe65e","f3335a57-a272-4c8d-b063-915c0ebc4d2c",2026-01-29T16:00:00Z,2026-01-30T06:54:18Z,true,700,2026-01-30T07:48:29Z,"https://colivingmanagement.bukku.my/l/bHuCyD_Mj-","IV-02667","d7bd5c0b-9f8b-46cf-81c4-82663add2061","https://colivingmanagement.bukku.my/l/c0pzCjD25h","c0fba2d6-05e0-4b27-9cb7-a281e6430ac9","03563195-5c08-40ae-a9f6-24fbf1f00ec0","d3f72d51-c791-4ef0-aeec-3ed1134e5c86",52,2,"RC-ml0kw096",10598,2026-02-19T08:59:02Z,"a1b06860-22d8-4493-ae60-65dfd19af60e","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"April 2026 - Rental Income","25be20ab-a0de-442a-b6d0-1325de31baab","063b8e70-666f-403b-8395-2e352a4faa90",2026-04-01T00:00:00Z,2025-09-14T15:20:02Z,,700,,,"IV-00898","d7fcad1f-0b49-4b97-bb9f-68dcd70095ea","https://colivingmanagement.bukku.my/l/boBrtwt0TK","6db13fb0-3b98-43ff-b84c-7e4b5560a3b6","5f495542-1482-47eb-8acb-15ab99274ede","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,,6709,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"September 2026 - Rental Income","505cbb9a-adba-4f14-85e8-49b5401d4bf4","d1f5d149-9be5-4d99-902e-6919a4901563",2026-09-01T00:00:00Z,2025-09-14T15:20:23Z,,1200,,,"IV-01097","d8973fe1-b550-4bc0-8f98-6b50910a6793","https://colivingmanagement.bukku.my/l/dQMny3CHZL","ab2f9b6a-402a-4593-a939-f306dc976067","572cfbb8-56e9-4ceb-a011-559fe34ccc5f","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,,6908,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"Feb 2026 - SKS Pavillion B-21-01 Master Room 2 - Deposit","04a49227-1e35-4ae3-a3d7-342ccc27c196","9e34211e-2029-454e-9d19-2176ebc75aff",2026-02-28T16:00:00Z,2026-02-26T05:29:53Z,true,1200,2026-02-26T13:20:56Z,,"IV-02806","d8aa566f-c0d9-45b0-a368-cc880b99dc9d","https://colivingmanagement.bukku.my/l/ads8dhAdtC","e83a5d2c-dd1e-422e-b3de-eeb6438cc45e","84f71b2e-e52c-4365-b2ac-423e52e23c2c","d3f72d51-c791-4ef0-aeec-3ed1134e5c86",52,2,"RC-mm3hmbvo",10846,2026-02-26T13:33:49Z,"4603e922-975d-4dea-a482-3cce8a0e1539",
"Apr 2026 - Meridin Bayvue B1-22-09 Small Room - Rental Income","d0714604-bd16-4a15-be55-ba4710365a7b","aac82a5e-a744-4aa0-b820-68fbba9f3853",2026-04-01T00:00:00Z,2025-12-30T03:36:05Z,,600,,,"IV-02538","d9c8fa70-e844-4a1d-9c79-68be9329d26a","https://colivingmanagement.bukku.my/l/aYaKCb0IJq","2cf0712d-2d16-4843-b80e-a2b438b20421","007309b7-1086-430f-bc4b-bcb7c005224a","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,,10361,2026-02-19T08:59:02Z,"4603e922-975d-4dea-a482-3cce8a0e1539","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"December - Jalan Kuning Jalan Kuning Standard Room 1 - Rental Income","3a5d4ce6-66cb-4997-ab7c-12197f709901","87b15276-05a9-413e-890a-880be70495db",2025-12-01T04:00:00Z,2025-11-07T06:48:09Z,true,1000,2025-11-28T09:48:16Z,"https://colivingmanagement.bukku.my/l/cPHzioyXiG","IV-02447","da290a97-f4e0-4a76-a708-b1caee51a605","https://colivingmanagement.bukku.my/l/cPHzioyXiG","6db13fb0-3b98-43ff-b84c-7e4b5560a3b6","9893ac3f-3b29-4fde-8e22-7d6b7a4ab91d","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,"RC-miioh25m",10219,2026-02-19T08:59:02Z,"f7e698cb-0d8d-42d1-91c8-b9ff12f1486f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"Mar 2026 - Meridin Bayvue B2-19-12 Small Room - Tenant Comission","0d0a8352-64c4-431c-ac5a-15554e4257e1","cfa07d63-8e83-45d4-a49d-98d5f97d3e89",2026-03-08T16:00:00Z,2026-02-10T10:50:52Z,,100,,"https://colivingmanagement.bukku.my/l/c_PmaSKKy1","IV-02753","da308296-09cc-428d-bdd0-41365050f5ca","https://colivingmanagement.bukku.my/l/bBe2Qla1kv","4155d4f3-9438-448a-8c5e-d49dd1272646","df32c93c-e9dd-47e0-84c1-da495b462484","94b4e060-3999-4c76-8189-f969615c0a7d",58,5,,10769,2026-02-19T08:59:02Z,"4603e922-975d-4dea-a482-3cce8a0e1539","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"November 2025 - Rental Income","6ef3a998-5d81-4785-b3f5-a69901474e26","7d3d414d-55f4-443c-83ad-4e9ba3f2647c",2025-11-01T00:00:00Z,2025-09-14T15:20:07Z,true,600,2025-11-02T03:28:15Z,"https://colivingmanagement.bukku.my/l/dPqXCZ8tHg","IV-00822","da485adb-40d7-48c6-a36d-f230449688ef","https://colivingmanagement.bukku.my/l/bm0UhfajOz","6db13fb0-3b98-43ff-b84c-7e4b5560a3b6","99011c79-1d5d-4bc5-96b5-92c14feee65a","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,"RC-mhgibuud",6633,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"January 2026 - Rental Income","eddfc352-8393-4744-ab27-f6de7b5419dd","c4a2aaa8-5d71-47e2-b3d9-452a3c56bb9c",2026-01-01T00:00:00Z,2025-09-14T15:20:13Z,true,600,2026-01-12T10:42:16Z,"https://colivingmanagement.bukku.my/l/bvR6Qzo6TF","IV-00886","dbbb6015-05b5-45cd-a319-ff520a35fd20","https://colivingmanagement.bukku.my/l/bi7AhRstnh","3faf9896-9e64-4092-93ec-603e692bae24","584438bc-5bd8-4d23-b814-0d6a89784f9f","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,"RC-mkb19j37",6697,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"Dec 2026 - Aliff Residences B-13-07 Standard Room - Rental Income","b5f5fc33-0561-4de0-8748-2a6ba853d150","2e296b44-c922-40cf-a3d9-e756cff640b1",2026-12-01T00:00:00Z,2026-02-09T14:04:55Z,,650,,,"IV-02731","dc5b0d81-1625-404e-b7c0-66c38db2011b","https://colivingmanagement.bukku.my/l/adbvlo2Y0h","31e9f13e-8494-4000-bee6-85306326a98a","fc1dd5d2-aaf8-4c77-8376-fe9eb1ebc55b","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,,10726,2026-02-19T08:59:02Z,"4603e922-975d-4dea-a482-3cce8a0e1539","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"June 2026 - Rental Income","b7f2ce38-5114-4e23-b8c4-c63275e93fc8","8149255d-d59a-4685-8f6a-776ab4b89955",2026-06-01T00:00:00Z,2025-09-14T15:20:24Z,,750,,,"IV-01014","dc76b853-8976-4fc8-9007-da2b4c11f176","https://colivingmanagement.bukku.my/l/cKsWYddpGx","52890ac5-9a4d-40d0-80d2-2bbb8d13709b","022a7217-6824-4642-9f2e-6b861f555c3f","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,,6825,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"January - Paragon Suite A-29-05 Standard Room 1 - Rental Income","d42eee8b-c4f5-4b1e-bd66-1c843ae47aff","62b1e475-3497-4415-aaf0-db602b7b2034",2026-01-01T00:00:00Z,2025-10-30T05:15:10Z,true,750,2026-01-01T09:07:36Z,"https://colivingmanagement.bukku.my/l/anz6cQ3_1F","IV-02129","dc8ed1ef-860a-4316-ba74-b29c2b81613f","https://colivingmanagement.bukku.my/l/b6rPV3rBfN","5981792a-cba0-4215-b391-e6c352f3f3bb","e4a1ab8d-c52d-4450-8f44-f77c64a5c953","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,"RC-mjv80mlm",9583,2026-02-19T08:59:02Z,"f7e698cb-0d8d-42d1-91c8-b9ff12f1486f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"February 2026 - Rental Income","ea456c52-0155-496b-9623-dfe3c45538b4","e3ce04ab-2186-4b5c-93bd-9976cfefa591",2026-02-01T00:00:00Z,2025-09-14T15:20:06Z,true,800,2026-02-02T16:39:07Z,"https://colivingmanagement.bukku.my/l/bGQDyqFhFV","IV-00881","dce773e5-21f7-4f05-8e08-9d2c7c11d9a2","https://colivingmanagement.bukku.my/l/dkvxehVFtJ","52890ac5-9a4d-40d0-80d2-2bbb8d13709b","cbdcfd3f-2ccc-4ea3-9d00-8507c4f1cd43","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,"RC-ml5e7s4f",6692,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"Jul 2026 - Aliff Residences B-13-07 Balcony Room - Rental Income","75ba6573-100f-4c38-b96e-3a373fb01297","c75e4df9-f851-4a31-a97c-d85f591b741d",2026-07-01T00:00:00Z,2026-02-04T10:45:47Z,,650,,,"IV-02705","dd6d1975-4fa1-4341-9d7a-aeac1e78896d","https://colivingmanagement.bukku.my/l/dsi4GwUpsz","31e9f13e-8494-4000-bee6-85306326a98a","5c115105-8f6e-43d3-b848-c33628b1692f","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,,10672,2026-02-19T08:59:02Z,"4603e922-975d-4dea-a482-3cce8a0e1539","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"Jan 2026 - Meridin Bayvue B1-22-09 Small Room - Agreement Fees","d0714604-bd16-4a15-be55-ba4710365a7b","aac82a5e-a744-4aa0-b820-68fbba9f3853",2026-01-06T16:00:00Z,2025-12-30T03:36:05Z,true,250,2026-01-03T11:49:01Z,"https://colivingmanagement.bukku.my/l/c_oiFlEiIe","IV-02535","ddad68e3-334d-4cd4-b601-757d52b6bc24","https://colivingmanagement.bukku.my/l/dh7pFV440e","2cf0712d-2d16-4843-b80e-a2b438b20421","007309b7-1086-430f-bc4b-bcb7c005224a","3411c69c-bfec-4d35-a6b9-27929f9d5bf6",20,3,"RC-mjy4bzsc",10358,2026-02-19T08:59:02Z,"4603e922-975d-4dea-a482-3cce8a0e1539","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"Mar 2026 - SKS Pavillion B-21-01 Master Room 2 - Rental Income","04a49227-1e35-4ae3-a3d7-342ccc27c196","9e34211e-2029-454e-9d19-2176ebc75aff",2026-03-01T00:00:00Z,2026-02-26T05:29:53Z,true,1200,2026-02-26T13:20:55Z,,"IV-02808","de606066-2d55-486c-baea-8d8318af5b87","https://colivingmanagement.bukku.my/l/damYCYwGxb","e83a5d2c-dd1e-422e-b3de-eeb6438cc45e","84f71b2e-e52c-4365-b2ac-423e52e23c2c","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,"RC-mm3hmbvo",10848,2026-02-26T13:33:48Z,"4603e922-975d-4dea-a482-3cce8a0e1539",
"June 2026 - Rental Income","505cbb9a-adba-4f14-85e8-49b5401d4bf4","d1f5d149-9be5-4d99-902e-6919a4901563",2026-06-01T00:00:00Z,2025-09-14T15:20:23Z,,1200,,,"IV-01094","df1af45a-9226-42b3-b5eb-df3328892299","https://colivingmanagement.bukku.my/l/czCmKvZ0oZ","ab2f9b6a-402a-4593-a939-f306dc976067","572cfbb8-56e9-4ceb-a011-559fe34ccc5f","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,,6905,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"May 2026 - Rental Income","25be20ab-a0de-442a-b6d0-1325de31baab","063b8e70-666f-403b-8395-2e352a4faa90",2026-05-01T00:00:00Z,2025-09-14T15:20:02Z,,700,,,"IV-00915","df509d8e-d6cb-406e-a719-152652bef908","https://colivingmanagement.bukku.my/l/bnih9jEUXK","6db13fb0-3b98-43ff-b84c-7e4b5560a3b6","5f495542-1482-47eb-8acb-15ab99274ede","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,,6726,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"November - Paragon Suite A-29-05 Small Room - Owner Comission","4d2834cf-8c4a-4eb8-be1e-628d05f660d4","1dd25e1b-ec08-4bfb-981a-47eb98f21d73",2025-11-04T16:00:00Z,2025-11-03T01:33:16Z,true,250,,,"IV-02491","e08ddd7b-415e-4d13-a9ee-e2db5ce34db6","https://colivingmanagement.bukku.my/l/bEhem_n4Us","5981792a-cba0-4215-b391-e6c352f3f3bb","5f9cd58d-1dad-46ec-802b-cfd37e7a1387","86da59c0-992c-4e40-8efd-9d6d793eaf6a",64,11,,10281,2026-02-19T08:59:02Z,"f7e698cb-0d8d-42d1-91c8-b9ff12f1486f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"July 2026 - Rental Income","0e4a4b66-6a16-4a49-a727-0291891f938e","90474268-0ea4-4e93-ab1b-0fcce58a4d2e",2026-07-01T00:00:00Z,2025-09-14T15:20:17Z,,1000,,,"IV-01018","e09ae07c-3caa-4d27-99cd-70b0003ee461","https://colivingmanagement.bukku.my/l/dg8_2o8Zzl","e83a5d2c-dd1e-422e-b3de-eeb6438cc45e","ee66f882-25c1-409f-ad90-74b6f096f365","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,,6829,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"November - Paragon Suite A-29-05 Standard Room 1 - Rental Income","d42eee8b-c4f5-4b1e-bd66-1c843ae47aff","62b1e475-3497-4415-aaf0-db602b7b2034",2025-10-31T16:00:00Z,2025-10-31T09:43:37Z,true,750,2025-10-31T09:06:50Z,"https://colivingmanagement.bukku.my/l/beE6lmvnYw","IV-02138","e14e280a-938e-4968-a92c-4a3cdbdeb192","https://colivingmanagement.bukku.my/l/bxm0POAL6U","5981792a-cba0-4215-b391-e6c352f3f3bb","e4a1ab8d-c52d-4450-8f44-f77c64a5c953","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,"RC-mhemoypp",9602,2026-02-19T08:59:02Z,"a1b06860-22d8-4493-ae60-65dfd19af60e","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"April - Paragon Suite A-29-05 Standard Room 1 - Rental Income","d42eee8b-c4f5-4b1e-bd66-1c843ae47aff","62b1e475-3497-4415-aaf0-db602b7b2034",2026-04-01T00:00:00Z,2025-10-30T05:15:10Z,,750,,,"IV-02132","e17618b2-efbd-4a54-ab89-57bc71106ad2","https://colivingmanagement.bukku.my/l/aIm8Wy874h","5981792a-cba0-4215-b391-e6c352f3f3bb","e4a1ab8d-c52d-4450-8f44-f77c64a5c953","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,,9586,2026-02-19T08:59:02Z,"f7e698cb-0d8d-42d1-91c8-b9ff12f1486f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"April 2026 - Rental Income","9ad27e8b-7145-4220-bd3b-0ba20f39b50b","f69bbff1-158d-4eea-b333-036242a6a9c3",2026-04-01T00:00:00Z,2025-09-14T15:19:58Z,,600,,,"IV-00879","e18f290a-8367-4ee3-9888-dc7202b6fb6b","https://colivingmanagement.bukku.my/l/cIPpGVtMVW","6db13fb0-3b98-43ff-b84c-7e4b5560a3b6","02ee7674-40f8-47ca-baf6-55090dd79812","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,,6690,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"March - Aliff Residences B-13-07 Small Room - Rental Income","2a3caf83-9a43-4be8-b1d3-3c1d2e157107","145d627f-4bee-40e1-8a73-81d8f9f5b5e8",2026-03-01T00:00:00Z,2025-09-22T09:16:04Z,,350,,,"IV-01238","e1c25f27-dc6a-407b-b183-495bc7fdb4b4","https://colivingmanagement.bukku.my/l/dhqbIxD2Hm","31e9f13e-8494-4000-bee6-85306326a98a","c4f83a01-4d1c-4dba-9762-82beecd6faad","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,,7143,2026-02-19T08:59:02Z,"f7e698cb-0d8d-42d1-91c8-b9ff12f1486f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"September - Meridin Bayvue B1-07-13a Master Room - Rental Income","388b9a8c-7a80-434f-8119-6b4d80b26978","69f6eb67-6a67-496d-8901-8a0b0e03a0ab",2026-09-01T00:00:00Z,2025-10-26T11:42:32Z,,1100,,,"IV-02069","e25a6868-303e-4fa4-9193-09113c4b312a","https://colivingmanagement.bukku.my/l/bEoVPH3_OU","c0fba2d6-05e0-4b27-9cb7-a281e6430ac9","0d961896-ca8c-4815-943c-8a81ebc44c1a","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,,9494,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"Jan 2026 - Meridin Bayvue B1-22-09 Master Room - Agreement Fees","2983c308-7f76-4afe-80d2-036ce1fbe6ea","7840e5a5-e01b-44a0-b719-d44779d73085",2026-01-29T16:00:00Z,2026-01-30T06:10:19Z,true,250,2026-01-30T07:54:04Z,"https://colivingmanagement.bukku.my/l/bCooHYtaMU","IV-02665","e3bdece7-f049-4170-91a3-81e25aa1c1ec","https://colivingmanagement.bukku.my/l/bYVsbzliHy","2cf0712d-2d16-4843-b80e-a2b438b20421","d8128379-b03b-4326-8477-8f46c578d327","3411c69c-bfec-4d35-a6b9-27929f9d5bf6",20,3,"RC-ml0l2i9o",10595,2026-02-19T08:59:02Z,"a1b06860-22d8-4493-ae60-65dfd19af60e","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"November 2025 - Rental Income","703db0c7-8469-4966-9729-c8e4eefc6c5b","d70434ff-a76a-481d-94e4-7e0ae7db7f14",2025-11-01T00:00:00Z,2025-09-14T15:20:09Z,true,800,2025-10-28T06:54:43Z,"https://colivingmanagement.bukku.my/l/bE1h1XPoNh","IV-00823","e3dc84df-e077-4c31-b0cf-2812f47a1c67","https://colivingmanagement.bukku.my/l/b65I-IDtV7","5981792a-cba0-4215-b391-e6c352f3f3bb","3af59c7b-baa5-4714-ba9f-66cd542bf126","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,"RC-mha7mnj4",6634,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"Feb 2026 - Meridin Bayvue B1-10-05 testing1234 - Agreement Fees","477f4ca8-bf79-4c59-a7d2-8338596fe65e","ffb424b3-0baa-4523-baf6-70075ba913fa",2026-02-01T11:38:47Z,2026-02-01T11:38:53Z,,250,,,"IV-02684","e3de34c3-dee0-48e6-ad6a-ee324018516b","https://colivingmanagement.bukku.my/l/b7dFgTJnyd","beaf7c8c-e161-4e8f-b30e-376c0d94be25","57bf6fc9-927c-40b6-9a21-0e4875ab0783","3411c69c-bfec-4d35-a6b9-27929f9d5bf6",20,3,,10635,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"December - Meridin Bayvue B1-22-09 Standard Room - Rental Income","5309793c-9075-4a5a-9c7a-dfdfaba51325","b3d28e78-dba9-41a9-8836-2212a784b1ae",2025-12-22T16:00:00Z,2025-12-22T12:56:16Z,true,258,2025-12-23T05:37:16Z,"https://colivingmanagement.bukku.my/l/chkt--je8V","IV-02438","e4888843-7e2b-4766-9697-bdd8d9abf445","https://colivingmanagement.bukku.my/l/dJrpgl4ENr","2cf0712d-2d16-4843-b80e-a2b438b20421","6725ce70-b46b-4394-bead-75c2731380a6","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,"RC-mji0wgrv",10200,2026-02-19T08:59:02Z,"a1b06860-22d8-4493-ae60-65dfd19af60e","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"November 2025 - Rental Income","b7f2ce38-5114-4e23-b8c4-c63275e93fc8","8149255d-d59a-4685-8f6a-776ab4b89955",2025-11-01T00:00:00Z,2025-09-14T15:20:24Z,true,750,2025-10-31T12:06:50Z,"https://colivingmanagement.bukku.my/l/bo0k2KJBMx","IV-00891","e498941d-f886-4bd6-8110-eaef16a4f46f","https://colivingmanagement.bukku.my/l/cKM9peF8MD","52890ac5-9a4d-40d0-80d2-2bbb8d13709b","022a7217-6824-4642-9f2e-6b861f555c3f","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,"RC-mhet4ir3",6702,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"April 2026 - Rental Income","782af970-3f7b-4206-bbb6-79daa4a25346","1c007afd-735e-4e70-b7e4-0d849b2efceb",2026-04-01T00:00:00Z,2025-09-14T15:20:36Z,,700,,,"IV-01024","e550dd38-6ba9-4d37-a9b8-01600943a2d4","https://colivingmanagement.bukku.my/l/ckirQZXHrH","e83a5d2c-dd1e-422e-b3de-eeb6438cc45e","917b3154-a042-4f26-8c55-2d377fb5ac77","cf4141b1-c24e-4fc1-930e-cfea4329b178",53,1,,6835,2026-02-19T08:59:02Z,"bad279a4-e309-4354-a70f-2a1b0818317f","817f6510-47ac-4f8f-9828-d2fd91cb406f"
"Feb 2026 - SKS Pavillion B-21-01 Master Room 2 - Agreement Fees","04a49227-1e35-4ae3-a3d7-342ccc27c196","9e34211e-2029-454e-9d19-2176ebc75aff",2026-02-28T16:00:00Z,2026-02-26T05:29:53Z,true,250,2026-02-26T13:20:58Z,,"IV-02807","e5e0849e-79be-448d-ba56-a76aab5d3824","https://colivingmanagement.bukku.my/l/ang9nhNwWn","e83a5d2c-dd1e-422e-b3de-eeb6438cc45e","84f71b2e-e52c-4365-b2ac-423e52e23c2c","3411c69c-bfec-4d35-a6b9-27929f9d5bf6",20,3,"RC-mm3hmbvo",10847,2026-02-26T13:33:50Z,"4603e922-975d-4dea-a482-3cce8a0e1539",
"October - SKS Pavillion B-31-03 Master Room 1 - Forfeit Deposit","87889b1f-7826-4722-ade4-a27b271d20af","75b2f3e0-4c85-4d29-a613-315740349c83",2025-10-13T04:50:06Z,2025-10-13T04:50:04Z,true,1400,,,,"e5e26a13-0190-4988-b6c8-66ec0b0e6354",,"92f3ecef-c641-42fc-8085-60519b40820b","9d48c667-9fbb-4c75-a864-9df0a6240b93","1c7e41b6-9d57-4c03-8122-a76baad3b592",53,14,,8510,2026-02-19T08:59:02Z,"a1b06860-22d8-4493-ae60-65dfd19af60e","817f6510-47ac-4f8f-9828-d2fd91cb406f"
